query_dog_id,target_dog_id,is_same_dog,query_image,reference_images,reference_count,single_reference_score,centroid_score,max_reference_score,top2_average_score,centroid_plus_max_score
1815,1798,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1798/1798_35EY1v2rSGSYkeZ-W59BpwAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1798/1798_35EY1v2rSGSYkeZ-W59BpwAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1798/1798_A_2wf6RZb0DjMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1808949294,0.1938324781,0.2237296749,0.2023123021,0.2087810765
1815,1799,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1799/1799_A_bp5_SYWsqCMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1799/1799_A_bp5_SYWsqCMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1799/1799_A_EAlIQK1ktQgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1928569181,0.1936435514,0.1928569181,0.1885752731,0.1932502348
1815,1800,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1800/1800_A_4LBtT5zFqwEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1800/1800_A_4LBtT5zFqwEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1800/1800_A_B3OqR5vOqpwAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.3270887256,0.3498294077,0.3919127548,0.3595007402,0.3708710813
1815,1801,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1801/1801_A_2sNJT55svD4AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1801/1801_A_2sNJT55svD4AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1801/1801_A_5Ar-QbMNMQsAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1102458833,0.1080543350,0.1107227358,0.1104843095,0.1093885354
1815,1802,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1802/1802_A_AVEsT5wIaq0AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1802/1802_A_AVEsT5wIaq0AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1802/1802_A_hcqvSI8pNkgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2437883348,0.2670324432,0.2743294363,0.2595013798,0.2706809398
1815,1803,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1803/1803_A_9St6T469TFgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1803/1803_A_9St6T469TFgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1803/1803_A_a3tmSqzvPx0AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1026520276,0.1162127997,0.1200315930,0.1117571000,0.1181221963
1815,1804,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1804/1804_A_8OnhQK2UlcEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1804/1804_A_8OnhQK2UlcEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1804/1804_A_a0GiTpyof3EAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2406545917,0.2447725767,0.2569952815,0.2488249366,0.2508839291
1815,1805,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1805/1805_A_98J-Sr75pawAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1805/1805_A_98J-Sr75pawAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1805/1805_A_GtMyQ7JdQ-gAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2474177040,0.2518551728,0.2474177040,0.2442748031,0.2496364384
1815,1806,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1806/1806_a0NOVEVNTsaiS5nIbfB8mAAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1806/1806_a0NOVEVNTsaiS5nIbfB8mAAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1806/1806_OCx_Oa6wRmy8LG6zG9ofnAAAACMAARAD-0.jpg,3,0.1565980112,0.1685980103,0.1797163299,0.1681571706,0.1741571701
1815,1807,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1807/1807_A_7Vh5SZBgjiAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1807/1807_A_7Vh5SZBgjiAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1807/1807_A_8uhSSYzfZmcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2774439970,0.2701611785,0.2774439970,0.2681235279,0.2738025878
1815,1808,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1808/1808_A_jI9GS4DpzqAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1808/1808_A_jI9GS4DpzqAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1808/1808_A_mZoOQaJNodYAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1658337154,0.1843984633,0.2035338506,0.1861893653,0.1939661570
1815,1809,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1809/1809_A_3VaxQ6zM_FgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1809/1809_A_3VaxQ6zM_FgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1809/1809_A_ezFcQ5eIMVQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2882560550,0.3076240725,0.3181548948,0.3032054749,0.3128894836
1815,1810,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1810/1810_A_9CU_SL33aGQAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1810/1810_A_9CU_SL33aGQAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1810/1810_A_AiAdSrHonloAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1437589686,0.1568100843,0.1964248554,0.1700919120,0.1766174698
1815,1811,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1811/1811_A_2KeQQphyFN8AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1811/1811_A_2KeQQphyFN8AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1811/1811_A_8GuUT7UUgIAAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2043288513,0.1881919929,0.2043288513,0.1937119553,0.1962604221
1815,1812,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1812/1812_A_4f9_R4gn6F4AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1812/1812_A_4f9_R4gn6F4AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1812/1812_A_D3xqQ4xSWm4AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1673678587,0.1815300487,0.1738767548,0.1726468337,0.1777034017
1815,1813,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1813/1813_A_3O1JR4Ng3GcAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1813/1813_A_3O1JR4Ng3GcAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1813/1813_A_8I8WQbMxkI0AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.3084825666,0.3383606729,0.3600443878,0.3363940921,0.3492025304
1815,1814,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1814/1814_A_0gJzRJ0pqbgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1814/1814_A_0gJzRJ0pqbgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1814/1814_A_4L9_QLRKgpkAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2920006308,0.2809968686,0.2920006308,0.2851160375,0.2864987497
1815,1815,true,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1815/1815_A_FZl-Rq8X7ZUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1815/1815_A_FZl-Rq8X7ZUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1815/1815_A_MAaMRoeF1BQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.8169052401,0.8728088028,0.8522204862,0.8395082472,0.8625146445
1815,1816,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1816/1816_A_1Yk8T5JPAq0AAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1816/1816_A_1Yk8T5JPAq0AAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0081285013,0.0162145300,0.0200456318,0.0192382286,0.0181300809
1815,1817,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1817/1817_A_BBCZTb7ug-UAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1817/1817_A_BBCZTb7ug-UAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1817/1817_A_eaddTJkQf7gAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.3308196043,0.3366397417,0.3308196043,0.3295146228,0.3337296730
1815,1818,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1818/1818_A_5kT_RoeXZUEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1818/1818_A_5kT_RoeXZUEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1818/1818_A_EQpqRJBVJDYAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2309524311,0.2632313741,0.3017505881,0.2663515096,0.2824909811
1815,1820,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1820/1820_A_1kA3QbWI0nQAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1820/1820_A_1kA3QbWI0nQAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1820/1820_A_515QSpYPhS8AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1837432684,0.1949477070,0.1971646332,0.1912474908,0.1960561701
1815,1821,false,/models/dog_nose_identification2/dir_train/1815/1815_A_nQymQb1qE2gAAAAAAAAAAAAAAQAAAQ-0.jpg,/models/dog_nose_identification2/dir_train/1821/1821_O1CN0199QeI91SnmN32gQlQ_!!0-mtopupload-0.jpg|/models/dog_nose_identification2/dir_train/1821/1821_O1CN0199QeI91SnmN32gQlQ_!!0-mtopupload.jpg|/models/dog_nose_identification2/dir_train/1821/1821_O1CN01g47h2w1dAoRpeaHXF_!!0-mtopupload-0.jpg,3,0.2315557556,0.2519221923,0.2525115947,0.2480939409,0.2522168935
1816,1771,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1771/1771_A_d-fSRoB7LOAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1771/1771_A_d-fSRoB7LOAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1771/1771_A_EHgRTLiRPpcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0154258036,-0.0145782968,-0.0091483087,-0.0122870562,-0.0118633028
1816,1772,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1772/1772_A_9ivnRLX_20wAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1772/1772_A_9ivnRLX_20wAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1772/1772_A___WEQ73cq1sAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0413409825,0.0452342443,0.0617508949,0.0515459387,0.0534925696
1816,1773,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1773/1773_A_BTHSSoW0nMAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1773/1773_A_BTHSSoW0nMAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1773/1773_A_EffrQb4sZEcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.3859318093,0.3890497824,0.3859318093,0.3852325636,0.3874907958
1816,1774,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1774/1774_A_2vGQR6TKWsMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1774/1774_A_2vGQR6TKWsMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1774/1774_A_6A8LQ7KTql8AAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2475372749,0.2145556757,0.2475372749,0.2304071938,0.2310464753
1816,1775,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1775/1775_A_1EHJS5BugqUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1775/1775_A_1EHJS5BugqUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1775/1775_A_4ByBQ6x73bcAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0127636485,0.0202267632,0.0272138580,0.0228901698,0.0237203106
1816,1776,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1776/1776_A_7XjVS6DOpHMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1776/1776_A_7XjVS6DOpHMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1776/1776_A_gXSwRqpe4zgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1286221588,0.1558287348,0.1812287431,0.1587936874,0.1685287389
1816,1777,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1777/1777_A_-tAtTJhSphoAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1777/1777_A_-tAtTJhSphoAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1777/1777_A_3HkHR4krq0oAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1189082116,0.1361390932,0.1524085197,0.1356583656,0.1442738064
1816,1778,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1778/1778_A_2KGsRKbNuTMAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1778/1778_A_2KGsRKbNuTMAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1778/1778_A_5MKkQJUztKgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0678478320,0.0738089384,0.0810746120,0.0744612220,0.0774417752
1816,1779,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1779/1779_A_-8dOQZF3ofUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1779/1779_A_-8dOQZF3ofUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1779/1779_A_BEE6Qosja1sAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1201808448,0.1362982179,0.1525688974,0.1373037310,0.1444335577
1816,1780,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1780/1780_A_0f5CSYR3VdwAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1780/1780_A_0f5CSYR3VdwAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1780/1780_A_3Tm0TYl5NfMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1261293366,0.1104964573,0.1261293366,0.1194919499,0.1183128969
1816,1781,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1781/1781_0Tolu7cpRQurgl7b87DAOwAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1781/1781_0Tolu7cpRQurgl7b87DAOwAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1781/1781_8lDjXIJZRCW2b_XhVJX7dgAAACMAARAD-0.jpg,3,0.0954551483,0.1056895172,0.1302360502,0.1128455992,0.1179627837
1816,1782,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1782/1782_A_9j9STb2ddMYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1782/1782_A_9j9STb2ddMYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1782/1782_A_BrnaR6YkflgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1263536180,0.1046202785,0.1263536180,0.1170963300,0.1154869483
1816,1783,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1783/1783_A_2BB4T4rs2XYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1783/1783_A_2BB4T4rs2XYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1783/1783_A_5CI8RZk8TJIAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1455352434,0.1697205038,0.1884093444,0.1713794097,0.1790649241
1816,1784,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1784/1784_A_89CWSY3ey-oAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1784/1784_A_89CWSY3ey-oAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1784/1784_A__RA_QIYit_sAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0759098962,0.0548548984,0.0759098962,0.0598968256,0.0653823973
1816,1785,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1785/1785_1XcE6m3zSCur58X-hFtdTAAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1785/1785_1XcE6m3zSCur58X-hFtdTAAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1785/1785_6K1t43AoQDGWw8fU2Jyu-gAAACMAARAD-0.jpg,3,0.0098156478,0.0101041260,0.0331184395,0.0214670436,0.0216112827
1816,1786,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1786/1786_A_-uDtRqYuZnoAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1786/1786_A_-uDtRqYuZnoAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1786/1786_A_3bmhQbHs494AAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0229005155,-0.0370275964,-0.0229005155,-0.0316859831,-0.0299640560
1816,1787,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1787/1787_A_eK8MTIA5eJAAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1787/1787_A_eK8MTIA5eJAAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1787/1787_A_PvlIQoBdZm6nqfpKqBSbDQAAAQAAAQ-0.jpg,3,0.1361549808,0.1434926896,0.1583570103,0.1472559955,0.1509248500
1816,1788,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1788/1788_A_3lPxSIWmPEEAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1788/1788_A_3lPxSIWmPEEAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1788/1788_A_ACfeT5dS8pQAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.2001445603,0.2155245984,0.2171471630,0.2168613280,0.2163358807
1816,1789,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1789/1789_A_0YwXS5LOhUUAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1789/1789_A_0YwXS5LOhUUAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1789/1789_A_2y7VRo-8TpMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0193724983,-0.0265711949,-0.0182774586,-0.0188249785,-0.0224243267
1816,1790,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1790/1790_A_-pFNSYe_mcYAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1790/1790_A_-pFNSYe_mcYAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1790/1790_A_6j0hSpWN8QAAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.1603392393,0.1614016106,0.1603392393,0.1595050780,0.1608704250
1816,1791,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1791/1791_A_3lfzSLrcbLgAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1791/1791_A_3lfzSLrcbLgAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1791/1791_A_94FERq6L4YwAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0676743951,0.0835369381,0.0888147786,0.0884148753,0.0861758583
1816,1792,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1792/1792_1oiW0N2eT0CLNKGG6LyFaQAAACMAARAD-0.jpg|/models/dog_nose_identification2/dir_train/1792/1792_1oiW0N2eT0CLNKGG6LyFaQAAACMAARAD.jpg|/models/dog_nose_identification2/dir_train/1792/1792_fiPk_1uwRfa8kmpZR47IDwAAACMAARAD-0.jpg,3,0.0108605797,0.0001389063,0.0108605797,0.0074117307,0.0054997430
1816,1793,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1793/1793_A_0Vp3SZ0IOzkAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1793/1793_A_0Vp3SZ0IOzkAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1793/1793_A_0wB-TKHX-VgAAAAAAAAAAAAAAQAAAQ-0.jpg,3,0.0337530940,0.0348913258,0.0477847630,0.0407689285,0.0413380444
1816,1794,false,/models/dog_nose_identification2/dir_train/1816/1816_A_Ach-TKL6w88AAAAAAAAAAAAAAQAAAQ.jpg,/models/dog_nose_identification2/dir_train/1794/1794_A_AIjbQZCTO4oAAAAAAAAAAAAAAQAAAQ-0.jpg|/models/dog_nose_identification2/dir_train/1794/1794_A_AIjbQZCTO4oAAAAAAAAAAAAAAQAAAQ.jpg|/models/dog_nose_identification2/dir_train/1794/1794_A_b2XORpndAPMAAAAAAAAAAAAAAQAAAQ-0.jpg,3,-0.0810780432,-0.1035110343,-0.0810780432,-0.0868508006,-0.0922945388
